t1,t2,t3,ave
63.509,61.8,59.114,61.474333333333334
63.509,61.861,59.145,61.505
63.57,61.831,59.175,61.52533333333334
63.295,61.647,58.962,61.30133333333333
63.448,61.739,59.053,61.413333333333334
63.54,61.8,59.145,61.495000000000005
63.479,61.769,59.114,61.454
63.417,61.708,59.053,61.39266666666666
63.509,61.8,59.114,61.474333333333334
63.509,61.769,59.114,61.464
63.509,61.831,59.145,61.495000000000005
63.54,61.769,59.114,61.474333333333334
63.57,61.8,59.145,61.505
63.57,61.831,59.145,61.51533333333334
63.54,61.769,59.145,61.48466666666667
63.509,61.8,59.145,61.48466666666667
63.479,61.739,59.053,61.42366666666666
63.479,61.8,59.084,61.45433333333333
63.479,61.769,59.084,61.443999999999996
63.479,61.769,59.084,61.443999999999996
63.509,61.8,59.084,61.464333333333336
63.509,61.769,59.084,61.454
63.54,61.769,59.145,61.48466666666667
63.417,61.708,59.114,61.413000000000004
63.448,61.769,59.084,61.43366666666666
63.54,61.739,59.084,61.45433333333333
63.479,61.769,59.084,61.443999999999996
63.479,61.739,59.114,61.443999999999996
63.479,61.739,59.084,61.434
63.54,61.8,59.114,61.48466666666667
63.479,61.769,59.114,61.454
63.509,61.8,59.114,61.474333333333334
63.479,61.739,59.084,61.434
63.509,61.769,59.084,61.454
63.54,61.861,59.145,61.51533333333333
63.479,61.8,59.114,61.464333333333336
63.479,61.8,59.114,61.464333333333336
63.509,61.769,59.084,61.454
63.479,61.8,59.084,61.45433333333333
63.509,61.8,59.145,61.48466666666667
63.479,61.769,59.084,61.443999999999996
63.479,61.769,59.084,61.443999999999996
63.479,61.8,59.114,61.464333333333336
63.54,61.769,59.114,61.474333333333334
63.509,61.769,59.053,61.443666666666665
63.54,61.8,59.114,61.48466666666667
63.479,61.769,59.114,61.454
63.54,61.8,59.114,61.48466666666667
63.509,61.769,59.053,61.443666666666665
63.479,61.739,59.114,61.443999999999996
63.448,61.708,59.023,61.393
63.448,61.739,59.114,61.43366666666666
63.448,61.708,59.084,61.413333333333334
63.509,61.769,59.053,61.443666666666665
63.509,61.769,59.084,61.454
63.54,61.769,58.901,61.403333333333336
63.54,61.8,59.114,61.48466666666667
63.57,61.739,59.053,61.454
63.326,61.586,58.992,61.30133333333333
63.54,61.769,59.114,61.474333333333334
63.448,61.769,59.084,61.43366666666666
63.509,61.708,59.053,61.423333333333325
63.387,61.708,59.084,61.393
63.448,61.769,59.084,61.43366666666666
63.509,61.8,59.084,61.464333333333336
63.387,61.739,59.053,61.393
63.601,61.8,59.145,61.51533333333333
63.448,61.769,59.114,61.443666666666665
63.479,61.769,59.053,61.43366666666666
63.662,61.861,59.145,61.556000000000004
63.448,61.739,59.084,61.42366666666667
63.54,61.769,59.114,61.474333333333334
63.57,61.8,59.145,61.505
63.54,61.769,59.145,61.48466666666667
63.54,61.8,59.084,61.47466666666667
63.509,61.739,59.053,61.43366666666666
63.479,61.739,59.114,61.443999999999996
63.509,61.739,59.114,61.454
63.601,61.831,59.145,61.525666666666666
63.417,61.708,59.053,61.39266666666666
63.57,61.831,59.145,61.51533333333334
